date,exportedTo,weightKg
2023-02-14,Netherlands,37.6
2023-02-14,Denmark,48.2
2023-02-10,United Arab Emirates,58.3
2023-02-10,United Arab Emirates,57.7
2023-02-10,United Arab Emirates,58.8
2023-02-10,United Arab Emirates,59.0
2023-02-10,United Arab Emirates,62.2
2023-02-10,United Arab Emirates,59.4
2023-02-10,United Arab Emirates,65.0
2023-02-10,United Arab Emirates,57.6
2023-02-10,United Arab Emirates,53.4
2023-02-10,United Arab Emirates,54.6
2023-02-09,Hong Kong,34.6
2023-02-09,Hong Kong,38.7
2023-02-09,Hong Kong,37.3
2023-02-09,Hong Kong,35.2
2023-02-09,Hong Kong,37.0
2023-02-09,Hong Kong,35.4
2023-02-06,USA,37.5
2023-02-06,USA,34.6
2023-02-06,USA,29.0
2023-02-03,United Arab Emirates,59.2
2023-02-03,USA,32.4
2023-02-01,Hong Kong,47.7
2023-02-01,Hong Kong,41.8
2023-02-01,Hong Kong,39.1
2023-02-01,United Arab Emirates,154.0
2023-02-01,Thailand,10.1
2023-02-01,Thailand,9.8
2023-02-01,Thailand,118.7
2023-01-30,Netherlands,65.8
2023-01-30,Netherlands,49.6
2023-01-30,Netherlands,23.9
2023-01-30,Netherlands,24.6
2023-01-30,Netherlands,42.8
2023-01-30,Netherlands,43.1
2023-01-30,Netherlands,41.7
2023-01-30,Netherlands,67.1
2023-01-30,Netherlands,44.1
2023-01-30,Netherlands,45.1
2023-01-30,Netherlands,45.0
2023-01-30,Netherlands,47.3
2023-01-30,USA,30.8
2023-01-30,USA,41.3
2023-01-30,USA,40.3
2023-01-30,USA,43.9
2023-01-30,USA,19.8
2023-01-30,Australia,8.4
2023-01-30,Australia,8.3
2023-01-30,Australia,8.6
2023-01-30,Singapore,39.7
2023-01-30,Taiwan,290.1
2023-01-30,Taiwan,47.5
2023-01-25,USA,40.9
2023-01-20,United Arab Emirates,52.8
2023-01-20,United Arab Emirates,49.9
2023-01-20,United Arab Emirates,47.7
2023-01-20,United Arab Emirates,52.8
2023-01-05,USA,45.0
2023-01-05,USA,45.1
2023-01-05,USA,31.1
2023-01-05,USA,44.9
2023-01-05,USA,38.9
2023-01-05,USA,53.8
2023-01-05,USA,43.8
2023-01-05,USA,45.7
2023-01-05,USA,40.9
2023-01-05,USA,41.5
2023-01-05,USA,38.2
2023-01-05,USA,44.4
2023-01-05,USA,47.4
2023-01-05,Canada,45.1
2023-01-05,Canada,42.4
2023-01-05,Canada,46.2
2023-01-05,Canada,51.1
2024-12-27,Monaco,45.2
2024-12-27,Monaco,41.6
2024-12-27,Monaco,44.7
2024-12-27,Monaco,40.0
2024-12-27,Monaco,86.6
2024-12-27,Monaco,77.5
2024-12-27,Monaco,81.8
2024-12-27,Monaco,39.7
2024-12-27,Monaco,37.2
2024-12-27,Monaco,20.7
2024-12-27,England,29.0
2024-12-27,England,35.3
2024-12-27,Monaco,41.7
2024-12-27,USA,37.4
2024-12-27,USA,39.7
2024-12-27,USA,37.0
2024-12-27,USA,37.8
2024-12-27,USA,32.3
2024-12-27,USA,34.1
2024-12-27,USA,35.3
2024-12-27,USA,41.3
2024-12-27,USA,39.6
2024-12-27,USA,45.4
2024-12-27,USA,39.8
2024-12-27,USA,43.0
2024-12-27,USA,34.2
2024-12-27,USA,40.2
2024-12-27,Vietnam,35.4
2024-12-27,Vietnam,36.6
2024-12-27,Vietnam,43.2
2024-12-19,Monaco,45.1
2024-12-19,Monaco,25.7
2024-12-19,Monaco,38.6
2024-12-19,Monaco,44.4
2024-12-19,Monaco,88.5
2024-12-19,Monaco,96.0
2024-12-19,Monaco,87.2
2024-12-19,Monaco,94.2
2024-12-19,Monaco,37.3
2024-12-19,England,39.3
2024-12-19,England,26.6
2024-12-19,Hong Kong,103.6
2024-12-19,Mexico,30.7
2024-12-19,Singapore,35.4
2024-12-19,Taiwan,272.3
2024-12-19,USA,89.5
2024-12-19,USA,95.5
2024-12-19,USA,28.4
2024-12-19,USA,36.5
2024-12-19,USA,35.7
2024-12-19,USA,32.2
2024-12-19,USA,33.7
2024-12-19,USA,49.0
2024-12-19,USA,44.8
2024-12-19,USA,37.8
2024-12-19,USA,41.6
2024-12-19,USA,45.5
2024-12-17,USA,33.1
2024-12-17,USA,33.2
2024-12-17,USA,30.4
2024-12-14,USA,34.1
2024-12-14,USA,34.0
2024-12-14,USA,28.5
2024-12-14,USA,30.5
2024-12-14,USA,43.5
2024-12-14,USA,36.7
2024-12-13,Monaco,81.4
2024-12-13,Monaco,86.1
2024-12-13,Monaco,79.4
2024-12-13,Monaco,84.9
2024-12-13,Monaco,40.8
2024-12-13,Monaco,40.4
2024-12-13,Monaco,43.9
2024-12-13,Monaco,39.7
2024-12-13,Monaco,31.1
2024-12-13,Monaco,46.9
2024-12-13,Taiwan,37.9
2024-12-13,USA,45.2
2024-12-13,USA,29.0
2024-12-13,USA,30.8
2024-12-13,Monaco,40.5
2024-12-09,Canada,40.0
2024-12-09,Canada,38.3
2024-12-09,Canada,37.1
2024-12-09,USA,31.6
2024-12-03,England,41.5
2024-12-03,England,37.2
2024-12-03,Monaco,74.9
2024-12-03,Monaco,80.9
2024-12-03,Monaco,70.8
2024-12-03,Monaco,75.5
2024-12-03,Monaco,37.1
2024-12-03,Monaco,72.5
2024-12-03,Monaco,40.0
2024-12-03,Monaco,79.4
2024-12-03,Hong Kong,104.7
2024-12-03,Taiwan,271.5
2024-12-03,USA,42.7
2024-12-03,USA,39.7
2024-12-03,USA,41.4
2024-12-03,USA,43.0
2024-12-03,USA,42.6
2024-12-03,USA,38.8
2024-12-03,Vietnam,43.2
2024-11-29,England,34.9
2024-11-29,England,22.9
2024-11-29,Monaco,13.7
2024-11-29,Monaco,19.6
2024-11-29,Monaco,36.0
2024-11-29,Monaco,18.0
2024-11-29,Monaco,16.6
2024-11-29,Monaco,29.0
2024-11-29,Monaco,41.4
2024-11-29,Monaco,85.0
2024-11-29,Monaco,87.3
2024-11-29,Monaco,102.3
2024-11-29,Monaco,41.4
2024-11-29,Monaco,38.0
2024-11-29,Monaco,39.5
2024-11-29,Monaco,75.2
2024-11-29,Monaco,83.4
2024-11-29,Monaco,75.3
2024-11-29,Germany,18.8
2024-11-29,Germany,41.8
2024-11-29,Germany,44.1
2024-11-29,Germany,48.9
2024-11-29,Switzerland,41.3
2024-11-29,Switzerland,27.6
2024-11-29,Switzerland,6.3
2024-11-29,USA,39.4
2024-11-29,USA,38.2
2024-11-26,Monaco,42.0
2024-11-26,Mexico,40.8
2024-11-25,Mexico,35.2
2024-11-25,Philippines,30.5
2024-11-25,Taiwan,241.6
2024-11-25,USA,30.7
2024-11-25,USA,27.1
2024-11-25,USA,30.6
2024-11-22,Monaco,21.6
2024-11-22,Monaco,19.8
2024-11-22,Monaco,18.0
2024-11-22,Monaco,21.1
2024-11-22,Monaco,18.0
2024-11-22,Monaco,87.2
2024-11-22,Monaco,20.0
2024-11-22,Monaco,22.9
2024-11-22,Monaco,41.7
2024-11-22,Monaco,71.2
2024-11-22,Monaco,16.9
2024-11-22,Monaco,21.4
2024-11-22,Monaco,19.3
2024-11-22,England,37.4
2024-11-22,England,26.4
2024-11-22,Switzerland,43.3
2024-11-22,Switzerland,46.6
2024-11-22,Switzerland,36.6
2024-11-22,Switzerland,38.4
2024-11-22,Mexico,42.2
2024-11-22,Mexico,38.8
2024-11-22,Mexico,46.4
2024-11-22,Mexico,44.5
2024-11-22,Mexico,42.2
2024-11-22,Mexico,30.7
2024-11-22,USA,39.4
2024-11-22,USA,34.1
2024-11-22,USA,29.7
2024-11-22,USA,39.2
2024-11-22,USA,38.6
2024-11-22,USA,36.2
2024-11-16,Monaco,69.3
2024-11-16,Monaco,77.4
2024-11-16,Monaco,80.4
2024-11-16,Monaco,82.3
2024-11-16,Monaco,67.6
2024-11-15,England,26.9
2024-11-15,England,41.4
2024-11-15,Monaco,32.0
2024-11-15,Monaco,32.2
2024-11-15,Monaco,39.0
2024-11-15,Singapore,37.0
2024-11-15,USA,37.1
2024-11-15,USA,39.7
2024-11-15,USA,42.2
2024-11-15,Vietnam,37.4
2024-11-08,Australia,135.6
2024-11-08,Monaco,38.3
2024-11-08,Monaco,39.9
2024-11-08,Monaco,35.1
2024-11-08,Monaco,40.2
2024-11-08,Monaco,37.5
2024-11-08,Monaco,39.9
2024-11-08,Monaco,76.1
2024-11-08,Monaco,38.4
2024-11-08,Monaco,158.9
2024-11-08,Monaco,85.4
2024-11-08,England,41.5
2024-11-08,England,32.1
2024-11-08,Taiwan,36.8
2024-11-08,USA,41.6
2024-11-08,USA,42.9
2024-11-08,USA,30.5
2024-11-08,USA,37.4
2024-11-07,Taiwan,41.8
2024-11-06,Germany,48.3
2024-11-04,Germany,43.0
2024-11-04,Monaco,33.6
2024-11-04,Monaco,41.3
2024-11-04,Monaco,40.1
2024-11-04,Monaco,41.1
2024-11-04,Monaco,40.8
2024-11-04,Monaco,33.7
2024-11-04,USA,31.9
2024-11-04,USA,38.1
2024-11-04,USA,31.2
2024-11-01,Monaco,44.9
2024-11-01,Monaco,40.9
2024-11-01,Monaco,40.2
2024-11-01,Monaco,77.2
2024-11-01,Hong Kong,43.9
2024-11-01,USA,43.4
2024-11-01,USA,39.8
2024-11-01,USA,47.5
2024-11-01,USA,33.8
2024-11-01,USA,41.8
2024-11-01,USA,31.4
2024-11-01,USA,28.7
2024-11-01,USA,27.9
2024-10-31,Taiwan,270.2
2024-10-26,Monaco,39.6
2024-10-26,Monaco,92.6
2024-10-26,Monaco,41.1
2024-10-26,Monaco,45.9
2024-10-26,Monaco,37.6
2024-10-26,Monaco,42.3
2024-10-26,Monaco,44.9
2024-10-26,USA,33.7
2024-10-26,USA,40.4
2024-10-26,USA,51.6
2024-10-26,USA,46.1
2024-10-25,Hong Kong,106.6
2024-10-25,Hong Kong,97.4
2024-10-25,USA,26.1
2024-10-25,USA,46.5
2024-10-25,Monaco,63.8
2024-10-25,Monaco,70.7
2024-10-25,Monaco,68.8
2024-10-25,Monaco,42.2
2024-10-25,Monaco,71.1
2024-10-25,Monaco,40.4
2024-10-25,Monaco,35.7
2024-10-25,Monaco,37.2
2024-10-25,Monaco,41.7
2024-10-25,Monaco,33.4
2024-10-25,Monaco,39.0
2024-10-25,England,28.8
2024-10-25,England,41.1
2024-10-25,England,39.6
2024-10-22,USA,39.5
2024-10-22,USA,32.7
2024-10-22,USA,34.8
2024-10-22,USA,28.2
2024-10-21,Canada,37.6
2024-10-21,Canada,42.6
2024-10-21,Canada,45.1
2024-10-21,Canada,42.5
2024-10-21,Singapore,26.9
2024-10-21,Thailand,279.2
2024-10-21,Taiwan,39.7
2024-10-21,USA,34.2
2024-10-21,USA,32.1
2024-10-21,USA,37.6
2024-10-18,Australia,107.6
2024-10-18,Canada,37.4
2024-10-18,Canada,29.3
2024-10-18,Canada,36.8
2024-10-18,Canada,40.7
2024-10-18,Monaco,50.5
2024-10-18,Monaco,41.4
2024-10-18,USA,29.4
2024-10-18,USA,24.2
2024-10-18,USA,30.2
2024-10-18,USA,31.5
2024-10-18,USA,27.6
2024-10-18,USA,33.4
2024-10-18,Vietnam,28.9
2024-10-14,Monaco,34.0
2024-10-14,Monaco,37.7
2024-10-14,Monaco,37.9
2024-10-14,USA,44.2
2024-10-14,USA,34.7
2024-10-14,USA,43.4
2024-10-14,USA,43.1
2024-10-14,USA,41.7
2024-10-14,USA,45.1
2024-10-14,USA,37.5
2024-10-11,Canada,43.3
2024-10-11,Canada,42.1
2024-10-11,Monaco,41.9
2024-10-11,Monaco,87.7
2024-10-11,Monaco,41.9
2024-10-11,Monaco,43.9
2024-10-11,Monaco,39.7
2024-10-11,Monaco,79.8
2024-10-11,Philippines,20.9
2024-10-05,Australia,116.8
2024-10-05,England,31.1
2024-10-05,England,36.5
2024-10-05,Hong Kong,46.5
2024-10-05,Singapore,37.7
2024-10-05,Singapore,34.3
2024-10-05,Singapore,30.7
2024-10-05,Taiwan,288.5
2024-10-05,USA,33.8
2024-10-05,USA,29.7
2024-10-05,USA,36.1
2024-10-05,Vietnam,42.2
2024-10-04,Monaco,35.8
2024-10-04,Monaco,44.7
2024-09-28,England,30.7
2024-09-28,England,30.5
2024-09-28,Hong Kong,107.9
2024-09-28,Hong Kong,102.0
2024-09-26,USA,30.2
2024-09-26,USA,32.7
2024-09-23,Switzerland,45.1
2024-09-23,Canada,37.5
2024-09-23,Canada,35.4
2024-09-23,Canada,41.1
2024-09-23,USA,95.5
2024-09-23,USA,34.9
2024-09-23,USA,34.1
2024-09-23,USA,43.2
2024-09-23,USA,28.4
2024-09-23,USA,31.9
2024-09-23,USA,33.9
2024-09-23,USA,32.6
2024-09-23,USA,35.1
2024-09-23,Australia,71.2
2024-09-23,Taiwan,80.6
2024-09-20,Monaco,82.4
2024-09-20,Monaco,82.0
2024-09-20,Monaco,39.4
2024-09-20,Monaco,80.2
2024-09-20,Monaco,60.2
2024-09-20,Monaco,66.0
2024-09-20,Monaco,31.7
2024-09-20,England,43.7
2024-09-20,England,29.4
2024-09-20,England,40.5
2024-09-20,England,35.6
2024-09-20,England,24.3
2024-09-20,Monaco,40.9
2024-09-20,Denmark,40.5
2024-09-20,USA,33.4
2024-09-20,USA,38.7
2024-09-20,USA,28.7
2024-09-20,USA,42.8
2024-09-20,Hong Kong,62.0
2024-09-20,Taiwan,44.6
2024-09-16,USA,48.0
2024-09-16,USA,45.7
2024-09-16,USA,42.2
2024-09-16,USA,38.6
2024-09-16,USA,41.4
2024-09-16,USA,37.5
2024-09-16,USA,40.2
2024-09-16,USA,31.3
2024-09-16,Australia,8.5
2024-09-16,Australia,76.2
2024-09-16,Hong Kong,106.7
2024-09-16,Hong Kong,35.8
2024-09-11,Germany,39.9
2024-09-03,Monaco,42.5
2024-09-03,Monaco,48.2
2024-09-03,England,36.5
2024-09-03,England,38.4
2024-09-03,England,34.4
2024-09-03,England,29.2
2024-09-03,England,38.4
2024-09-03,Monaco,42.3
2024-09-03,Monaco,41.8
2024-09-03,Monaco,39.6
2024-09-03,Monaco,44.5
2024-09-03,Monaco,47.7
2024-09-03,Monaco,41.0
2024-09-03,Monaco,38.1
2024-09-03,Monaco,42.5
2024-09-03,Monaco,36.5
2024-09-03,Monaco,38.1
2024-09-03,Monaco,78.3
2024-09-03,USA,38.0
2024-09-03,USA,37.6
2024-09-03,USA,29.6
2024-09-03,USA,38.2
2024-09-03,USA,31.4
2024-09-03,USA,32.3
2024-09-03,USA,40.4
2024-09-03,USA,28.9
2024-09-03,USA,36.8
2024-09-03,Vietnam,8.2
2024-08-23,Germany,48.8
2024-08-23,USA,37.1
2024-08-23,USA,37.7
2024-08-23,USA,35.9
2024-08-23,USA,33.6
2024-08-23,USA,34.9
2024-08-23,Taiwan,205.2
2024-08-22,Singapore,36.7
2024-08-19,England,40.3
2024-08-19,England,45.8
2024-08-19,England,34.2
2024-08-19,Australia,45.6
2024-08-19,Hong Kong,74.6
2024-08-19,Vietnam,36.4
2024-08-19,Singapore,35.0
2024-08-19,Singapore,37.7
2024-08-16,Taiwan,50.9
2024-08-15,Taiwan,44.4
2024-08-15,Taiwan,45.8
2024-08-09,Monaco,43.3
2024-08-09,Monaco,49.2
2024-08-09,Monaco,50.8
2024-08-09,Monaco,36.8
2024-08-09,England,52.0
2024-08-09,England,40.4
2024-08-09,England,25.7
2024-08-09,USA,45.9
2024-08-09,USA,45.1
2024-08-09,USA,37.3
2024-08-09,USA,31.9
2024-08-09,USA,34.6
2024-08-09,USA,33.1
2024-08-02,USA,35.0
2024-08-02,USA,31.3
2024-08-02,USA,31.8
2024-08-02,USA,38.7
2024-08-02,USA,42.3
2024-08-02,USA,42.9
2024-08-02,USA,35.4
2024-08-02,USA,37.3
2024-08-02,Singapore,7.3
2024-08-02,Monaco,34.5
2024-08-02,Monaco,39.5
2024-08-02,Monaco,36.2
2024-08-02,Monaco,76.0
2024-08-02,Monaco,72.6
2024-08-02,Monaco,31.6
2024-08-02,Monaco,67.7
2024-08-02,Monaco,81.2
2024-08-02,Monaco,43.0
2024-08-02,Monaco,33.2
2024-08-01,USA,32.1
2024-08-01,Vietnam,47.2
2024-08-01,Taiwan,40.2
2024-08-01,Taiwan,40.2
2024-08-01,Canada,42.0
2024-08-01,Canada,45.3
2024-08-01,Canada,41.3
2024-08-01,Canada,40.1
2024-07-26,USA,42.6
2024-07-26,USA,50.4
2024-07-26,Monaco,45.5
2024-07-26,Monaco,46.8
2024-07-26,Monaco,42.2
2024-07-26,Monaco,41.7
2024-07-26,Monaco,36.7
2024-07-26,Monaco,38.9
2024-07-26,Monaco,40.5
2024-07-26,Monaco,41.8
2024-07-26,Monaco,42.5
2024-07-26,Monaco,44.3
2024-07-26,Monaco,46.0
2024-07-26,Monaco,40.3
2024-07-26,Monaco,38.0
2024-07-26,Monaco,74.5
2024-07-26,Monaco,28.3
2024-07-26,Monaco,39.8
2024-07-26,Monaco,43.8
2024-07-26,Monaco,32.7
2024-07-26,England,38.5
2024-07-26,England,31.4
2024-07-19,USA,30.9
2024-07-19,USA,29.5
2024-07-19,Australia,7.0
2024-07-19,USA,30.1
2024-07-19,USA,34.7
2024-07-19,USA,32.8
2024-07-19,USA,34.5
2024-07-19,USA,31.4
2024-07-12,Vietnam,9.3
2024-07-12,USA,46.4
2024-07-12,USA,41.2
2024-07-12,USA,49.2
2024-07-12,USA,42.3
2024-07-12,USA,43.1
2024-07-12,Monaco,39.2
2024-07-12,Monaco,37.0
2024-07-12,England,35.4
2024-07-12,England,33.0
2024-07-12,Singapore,28.5
2024-07-05,USA,31.7
2024-07-04,USA,37.1
2024-07-04,USA,29.5
2024-07-04,USA,36.2
2024-07-04,USA,42.6
2024-07-04,USA,34.9
2024-07-04,USA,38.7
2024-07-04,Canada,34.0
2024-07-04,Canada,30.4
2024-07-04,Canada,37.6
2024-07-04,Canada,39.8
2024-07-04,Canada,46.4
2024-07-04,Canada,45.1
2024-07-04,Canada,42.6
2024-07-04,Taiwan,280.1
2024-07-03,USA,34.5
2024-06-27,Hong Kong,23.8
2024-06-27,Hong Kong,32.4
2024-06-27,Hong Kong,83.6
2024-06-27,USA,43.6
2024-06-27,USA,45.1
2024-06-27,USA,38.3
2024-06-27,USA,38.5
2024-06-27,England,52.6
2024-06-27,England,32.1
2024-06-26,USA,35.7
2024-06-20,USA,34.3
2024-06-20,Monaco,42.2
2024-06-20,Monaco,48.9
2024-06-20,Monaco,83.6
2024-06-20,Monaco,82.3
2024-06-20,Monaco,44.9
2024-06-20,Monaco,43.1
2024-06-20,Monaco,39.5
2024-06-20,Monaco,81.6
2024-06-20,Monaco,84.5
2024-06-20,Monaco,88.6
2024-06-20,Monaco,79.7
2024-06-20,Monaco,49.1
2024-06-20,Monaco,46.4
2024-06-20,Monaco,42.8
2024-06-14,Philippines,63.4
2024-06-14,Vietnam,38.7
2024-06-14,Monaco,37.3
2024-06-14,Monaco,41.6
2024-06-14,Monaco,49.9
2024-06-14,Monaco,37.2
2024-06-14,Monaco,42.7
2024-06-14,Monaco,41.0
2024-06-14,Monaco,43.7
2024-06-14,Monaco,47.4
2024-06-14,Monaco,39.2
2024-06-14,Monaco,38.5
2024-06-14,Monaco,35.1
2024-06-14,England,32.5
2024-06-14,England,39.7
2024-06-13,Vietnam,35.2
2024-06-12,USA,38.9
2024-06-12,USA,35.0
2024-06-12,USA,37.9
2024-06-12,USA,30.2
2024-06-07,Thailand,38.1
2024-06-07,Vietnam,29.2
2024-06-07,Vietnam,38.1
2024-06-07,Taiwan,45.9
2024-06-07,USA,25.8
2024-06-07,USA,32.9
2024-06-07,USA,33.7
2024-06-07,USA,35.4
2024-06-07,Italy,29.5
2024-06-07,Italy,29.1
2024-06-07,Italy,36.2
2024-06-07,Monaco,31.4
2024-06-07,Monaco,44.9
2024-06-07,Monaco,41.6
2024-06-07,Monaco,45.4
2024-06-07,England,28.3
2024-06-07,England,45.4
2024-06-07,Monaco,33.8
2024-06-07,Monaco,32.4
2024-06-07,Monaco,38.8
2024-06-07,Monaco,39.5
2024-06-07,Monaco,38.4
2024-06-07,Monaco,39.3
2024-06-06,Thailand,35.3
2024-06-06,Monaco,66.2
2024-06-06,Canada,38.2
2024-06-06,Canada,39.6
2024-06-06,Canada,44.4
2024-06-06,Canada,37.8
2024-05-23,Taiwan,272.3
2024-05-23,Hong Kong,33.4
2024-05-23,Hong Kong,75.4
2024-05-23,Hong Kong,30.1
2024-05-23,Hong Kong,33.7
2024-05-23,Hong Kong,39.5
2024-05-23,Australia,148.0
2024-05-23,USA,38.3
2024-05-23,USA,30.1
2024-05-23,USA,35.5
2024-05-23,Monaco,41.2
2024-05-23,Monaco,45.6
2024-05-23,Monaco,41.7
2024-05-23,Monaco,41.2
2024-05-23,Monaco,40.1
2024-05-23,Monaco,37.7
2024-05-23,Monaco,33.9
2024-05-23,Monaco,45.0
2024-05-23,Monaco,46.8
2024-05-23,Monaco,89.1
2024-05-23,Monaco,45.3
2024-05-23,Monaco,49.9
2024-05-23,Monaco,39.1
2024-05-23,Monaco,42.7
2024-05-23,Monaco,37.5
2024-05-23,England,32.5
2024-05-23,England,24.7
2024-05-23,England,31.1
2024-05-23,England,36.1
2024-05-23,Canada,44.5
2024-05-23,Canada,40.0
2024-05-14,Thailand,42.0
2024-05-14,Thailand,43.9
2024-05-14,Hong Kong,74.6
2024-05-14,England,30.9
2024-05-14,England,30.8
2024-05-14,England,33.6
2024-05-14,Germany,41.6
2024-05-14,Germany,69.4
2024-05-10,Australia,41.0
2024-05-10,Australia,177.6
2024-05-10,Monaco,21.8
2024-05-10,Monaco,44.3
2024-05-10,Monaco,40.6
2024-05-10,Monaco,47.0
2024-05-10,Monaco,53.6
2024-05-10,Monaco,38.1
2024-05-10,Monaco,39.0
2024-05-10,Monaco,44.5
2024-05-10,Monaco,37.4
2024-05-10,Monaco,41.5
2024-05-10,Monaco,46.4
2024-05-10,Monaco,41.3
2024-05-10,Monaco,46.7
2024-05-09,Taiwan,44.4
2024-05-09,Monaco,35.9
2024-05-09,Monaco,40.1
2024-05-06,USA,28.9
2024-05-06,USA,34.9
2024-05-06,USA,31.9
2024-05-03,England,30.7
2024-05-03,Monaco,42.3
2024-05-03,Monaco,39.6
2024-05-03,Monaco,38.0
2024-05-03,Monaco,41.2
2024-05-03,Taiwan,241.6
2024-05-03,Thailand,38.7
2024-05-03,Singapore,33.9
2024-04-26,USA,39.8
2024-04-26,USA,43.0
2024-04-26,USA,41.7
2024-04-26,USA,35.5
2024-04-26,USA,79.6
2024-04-26,USA,33.4
2024-04-26,Australia,63.0
2024-04-25,Canada,37.1
2024-04-25,Canada,43.0
2024-04-25,Monaco,39.0
2024-04-25,Monaco,50.9
2024-04-25,Monaco,43.8
2024-04-25,Monaco,44.5
2024-04-25,Monaco,46.1
2024-04-25,Monaco,53.1
2024-04-25,Denmark,37.9
2024-04-25,Monaco,49.0
2024-04-25,Monaco,43.2
2024-04-25,Monaco,43.4
2024-04-25,Monaco,39.8
2024-04-25,Monaco,45.8
2024-04-25,Monaco,47.9
2024-04-25,USA,48.0
2024-04-25,USA,39.4
2024-04-25,USA,38.8
2024-04-25,USA,38.3
2024-04-25,USA,44.0
2024-04-25,USA,47.0
2024-04-25,USA,48.6
2024-04-25,USA,26.8
2024-04-25,USA,36.8
2024-04-25,USA,29.3
2024-04-25,Australia,63.0
2024-04-24,USA,35.3
2024-04-24,USA,45.6
2024-04-24,USA,50.0
2024-04-24,USA,46.2
2024-04-24,USA,78.6
2024-04-24,Taiwan,286.8
2024-04-24,Taiwan,264.1
2024-04-24,Singapore,37.3
2024-04-24,Singapore,41.1
2024-04-23,Monaco,47.0
2024-04-23,Monaco,45.4
2024-04-23,Monaco,45.0
2024-04-23,Monaco,40.1
2024-04-18,England,30.7
2024-04-18,England,31.2
2024-04-18,Monaco,19.9
2024-04-18,Monaco,39.4
2024-04-18,Monaco,43.0
2024-04-18,Monaco,44.8
2024-04-18,Monaco,45.4
2024-04-18,Monaco,40.1
2024-04-18,Monaco,38.0
2024-04-18,Monaco,36.0
2024-04-18,Monaco,42.8
2024-04-18,Monaco,35.5
2024-04-18,Monaco,49.6
2024-04-18,Monaco,44.2
2024-04-18,Monaco,42.8
2024-04-18,Monaco,41.9
2024-04-18,USA,43.0
2024-04-18,Australia,93.0
2024-04-18,Australia,32.9
2024-04-18,Hong Kong,78.1
2024-04-15,USA,69.1
2024-04-11,USA,36.5
2024-04-11,USA,30.9
2024-04-11,USA,38.6
2024-04-11,USA,38.2
2024-04-11,Australia,30.0
2024-04-11,Australia,115.7
2024-04-11,Australia,66.4
2024-04-11,Macau,34.7
2024-04-11,Macau,44.8
2024-04-11,Vietnam,40.8
2024-04-11,Macau,34.7
2024-04-11,Macau,44.8
2024-04-11,Vietnam,40.8
2024-04-11,Italy,50.3
2024-04-11,Italy,50.7
2024-04-11,Switzerland,43.6
2024-04-11,USA,38.9
2024-04-11,USA,39.1
2024-04-11,USA,41.1
2024-04-11,USA,42.3
2024-04-11,USA,39.4
2024-04-11,USA,33.4
2024-04-11,USA,30.4
2024-04-11,USA,37.1
2024-04-08,Hong Kong,28.3
2024-04-08,Hong Kong,30.5
2024-04-08,Hong Kong,28.1
2024-04-08,Hong Kong,28.6
2024-04-08,Hong Kong,27.0
2024-04-08,Hong Kong,29.3
2024-04-08,Hong Kong,28.6
2024-04-08,Hong Kong,26.5
2024-04-08,Hong Kong,30.0
2024-04-08,Hong Kong,104.3
2024-04-08,Monaco,43.0
2024-04-08,Monaco,40.5
2024-04-08,Monaco,31.5
2024-04-08,Monaco,42.9
2024-04-08,Monaco,40.3
2024-04-08,Monaco,32.6
2024-04-08,Monaco,36.2
2024-04-08,Monaco,37.8
2024-04-08,Monaco,41.5
2024-04-08,Monaco,40.5
2024-04-08,Monaco,34.4
2024-04-08,Monaco,33.7
2024-04-08,Germany,39.8
2024-04-08,USA,216.2
2024-04-03,Thailand,9.0
2024-04-03,Thailand,9.1
2024-04-03,Thailand,118.4
2024-03-29,USA,32.4
2024-03-29,USA,43.5
2024-03-29,USA,43.6
2024-03-29,USA,31.7
2024-03-29,USA,42.0
2024-03-29,USA,31.6
2024-03-29,USA,39.2
2024-03-29,USA,42.5
2024-03-29,USA,40.5
2024-03-29,USA,34.2
2024-03-29,Taiwan,29.3
2024-03-29,Taiwan,31.1
2024-03-29,Singapore,37.6
2024-03-28,England,29.7
2024-03-28,England,27.9
2024-03-28,USA,43.0
2024-03-28,USA,43.8
2024-03-28,USA,39.4
2024-03-28,USA,39.9
2024-03-28,USA,39.8
2024-03-28,USA,41.9
2024-03-28,USA,40.5
2024-03-28,USA,36.0
2024-03-28,USA,42.4
2024-03-28,USA,41.1
2024-03-28,USA,35.0
2024-03-28,USA,37.6
2024-03-28,USA,43.5
2024-03-28,USA,45.5
2024-03-28,Hong Kong,29.9
2024-03-28,Hong Kong,24.7
2024-03-28,Hong Kong,32.4
2024-03-28,Hong Kong,27.1
2024-03-28,Hong Kong,30.8
2024-03-28,Hong Kong,28.1
2024-03-28,Hong Kong,26.2
2024-03-28,Hong Kong,28.4
2024-03-28,Hong Kong,29.4
2024-03-28,Hong Kong,28.1
2024-03-28,Hong Kong,27.8
2024-03-28,Hong Kong,27.9
2024-03-28,Hong Kong,25.9
2024-03-28,Hong Kong,28.3
2024-03-28,Hong Kong,31.2
2024-03-28,Hong Kong,27.8
2024-03-26,USA,40.0
2024-03-26,USA,40.5
2024-03-21,Australia,40.4
2024-03-21,Monaco,34.4
2024-03-21,Monaco,45.1
2024-03-21,Monaco,89.9
2024-03-21,Monaco,62.7
2024-03-21,Monaco,47.6
2024-03-21,Monaco,45.9
2024-03-21,Monaco,47.1
2024-03-21,Monaco,36.0
2024-03-21,Monaco,39.5
2024-03-21,Monaco,74.1
